"year","STATE","DISTRICT","FEC_ID","FIRST_NAME","LAST_NAME","INCUMBENT_IND","PARTY","candidate_votes","total_votes","runoff"
2020,"MS","03","H8MS03125"," MICHAEL PATRICK","GUEST",1,"R",221064,341846,FALSE
2020,"MS","03","H8MS02044"," DOROTHY","BENFORD",0,"D",120782,341846,FALSE
2020,"MS","04","H0MS04120"," STEVEN MCCARTY","PALAZZO",1,"R",255971,255971,FALSE
2020,"MT","01","H8MT01232"," KATHLEEN","WILLIAMS",0,"D",262340,601509,FALSE
2020,"MT","01","H4MT00050"," MATT MR.","ROSENDALE",0,"R",339169,601509,FALSE
2020,"NC","01","H4NC01046"," G. K.","BUTTERFIELD",1,"D",188870,348618,FALSE
2020,"NC","01","H0NC03149"," SANDY","SMITH",0,"R",159748,348618,FALSE
2020,"NC","02","H0NC02158"," ALAN D","SWAIN",0,"R",172544,495345,FALSE
2020,"NC","02","H0NC02125"," DEBORAH","ROSS",0,"D",311887,495345,FALSE
2020,"NC","03","H0NC03172"," GREGORY FRANCIS DR","MURPHY",1,"R",229800,362552,FALSE
2020,"NC","03","H0NC03123"," DARYL MR","FARROW",0,"D",132752,362552,FALSE
2020,"NC","04","H0NC04220"," ROBERT","THOMAS",0,"R",161298,493719,FALSE
2020,"NC","04","H6NC04037"," DAVID E.","PRICE",1,"D",332421,493719,FALSE
2020,"NC","05","H4NC05146"," VIRGINIA ANN","FOXX",1,"R",257843,385244,FALSE
2020,"NC","05","H8NC10097"," DAVID WILSON","BROWN",0,"D",119846,385244,FALSE
2020,"NC","06","H0NC06241"," JOSEPH LEE","HAYWOOD",0,"R",153598,407129,FALSE
2020,"NC","06","H8NC13067"," KATHY","MANNING",0,"D",253531,407129,FALSE
2020,"NC","07","H0NC07140"," CHRISTOPHER M","WARD",0,"D",179045,452208,FALSE
2020,"NC","07","H2NC07096"," DAVID CHESTON","ROUZER",1,"R",272443,452208,FALSE
2020,"NC","08","H0NC08254"," PATRICIA","TIMMONS-GOODSON",0,"D",177781,380555,FALSE
2020,"NC","08","H2NC08185"," RICHARD L. JR.","HUDSON",1,"R",202774,380555,FALSE
2020,"NC","09","H0NC09286"," CYNTHIA","WALLACE",0,"D",179463,404124,FALSE
2020,"NC","09","H0NC09187"," JAMES DANIEL","BISHOP",1,"R",224661,404124,FALSE
2020,"NC","10","H0NC10193"," DAVID PAYNE","PARKER",0,"D",128189,412284,FALSE
2020,"NC","10","H4NC10047"," PATRICK TIMOTHY","MCHENRY",1,"R",284095,412284,FALSE
2020,"NC","11","H0NC11233"," DAVID MADISON","CAWTHORN",0,"R",245351,450145,FALSE
2020,"NC","11","H0NC11175"," MORRIS D. COL.","DAVIS",0,"D",190609,450145,FALSE
2020,"NC","12","H4NC12100"," ALMA SHEALEY","ADAMS",1,"D",341457,341457,FALSE
2020,"NC","13","H8NC08109"," SCOTT","HUFFMAN",0,"D",124684,391865,FALSE
2020,"NC","13","H6NC13129"," THEODORE P.","BUDD",1,"R",267181,391865,FALSE
2020,"ND","01","H0ND01042"," ZACHARY","RAKNERUD",0,"D",97970,355598,FALSE
2020,"ND","01","H8ND00096"," KELLY","ARMSTRONG",1,"R",245229,355598,FALSE
2020,"NE","01","H0NE01120"," KATE","BOLZ",0,"D",119622,317566,FALSE
2020,"NE","01","H4NE01064"," JEFFREY L. HONORABLE","FORTENBERRY",1,"R",189006,317566,FALSE
2020,"NE","02","H6NE02125"," DONALD J","BACON",1,"R",171071,336962,FALSE
2020,"NE","02","H8NE02220"," KARA","EASTMAN",0,"D",155706,336962,FALSE
2020,"NE","03","H0NE03225"," MARK","ELWORTH",0,"D",50690,286770,FALSE
2020,"NE","03","H6NE03115"," ADRIAN","SMITH",1,"R",225157,286770,FALSE
2020,"NH","01","H8NH01210"," CHRIS","PAPPAS",1,"D",205606,400661,FALSE
2020,"NH","01","H0NH01282"," MATT","MOWERS",0,"R",185159,400661,FALSE
2020,"NH","02","H0NH02181"," ANN MCLANE","KUSTER",1,"D",208289,386441,FALSE
2020,"NH","02","H8NH02275"," STEVE","NEGRON",0,"R",168886,386441,FALSE
2020,"NJ","01","H4NJ01118"," CLAIRE H.","GUSTAFSON",0,"R",144463,385030,FALSE
2020,"NJ","01","H4NJ01084"," DONALD W","NORCROSS",1,"D",240567,385030,FALSE
2020,"NJ","02",NA,NA,"DREW",NA,"R",195526,376547,FALSE
2020,"NJ","02","H0NJ02171"," AMY","KENNEDY",0,"D",173849,376547,FALSE
2020,"NJ","03","H0NJ02155"," DAVID","RICHTER",0,"R",196327,431762,FALSE
2020,"NJ","03","H8NJ03206"," ANDY","KIM",1,"D",229840,431762,FALSE
2020,"NJ","04","H0NJ04151"," STEPHANIE","SCHMID",0,"D",162420,424368,FALSE
2020,"NJ","04","H8NJ04014"," CHRISTOPHER H","SMITH",1,"R",254103,424368,FALSE
2020,"NJ","05","H0NJ05174"," FRANK","PALLOTTA",0,"R",193333,423636,FALSE
2020,"NJ","05","H6NJ05171"," JOSH","GOTTHEIMER",1,"D",225175,423636,FALSE
2020,"NJ","06","H0NJ06255"," CHRISTIAN","ONUOHA",0,"R",126760,326408,FALSE
2020,"NJ","06","H8NJ03073"," FRANK JR","PALLONE",1,"D",199648,326408,FALSE
2020,"NJ","07","H8NJ07223"," TOM","MALINOWSKI",1,"D",219629,433947,FALSE
2020,"NJ","07","H0NJ07261"," THOMAS H. JR.","KEAN",0,"R",214318,433947,FALSE
2020,"NJ","08","H0NJ08152"," JASON TODD","MUSHNICK",0,"R",58686,238773,FALSE
2020,"NJ","08","H6NJ13191"," ALBIO","SIRES",1,"D",176758,238773,FALSE
2020,"NJ","09","H6NJ08118"," WILLIAM J. HON. JR.","PASCRELL",1,"D",203674,309542,FALSE
2020,"NJ","09","H0NJ09200"," WILLIAM SREBOE","PREMPEH",0,"R",98629,309542,FALSE
2020,"NJ","10","H2NJ10154"," DONALD M. JR","PAYNE",1,"D",241522,290009,FALSE
2020,"NJ","10","H0NJ10232"," JENNIFER","ZINONE",0,"R",40298,290009,FALSE
2020,"NJ","11","H0NJ07279"," ROSEMARY","BECCHI",0,"R",206013,441176,FALSE
2020,"NJ","11","H8NJ11142"," MIKIE","SHERRILL",1,"D",235163,441176,FALSE
2020,"NJ","12","H4NJ12149"," BONNIE WATSON","COLEMAN",1,"D",230883,351725,FALSE
2020,"NJ","12","H0NJ12204"," MARK","RAZZOLI",0,"R",114591,351725,FALSE
2020,"NM","01","H8NM01331"," DEBRA","HAALAND",1,"D",186953,321290,FALSE
2020,"NM","01",NA,NA,"HOLMES",NA,"R",134337,321290,FALSE
2020,"NM","02",NA,NA,"SMALL",NA,"D",122546,264946,FALSE
2020,"NM","02","H8NM02156"," STELLA YVETTE","HERRELL",0,"R",142283,264946,FALSE
2020,"NM","03",NA,NA,"FERNANDEZ",NA,"D",186282,317448,FALSE
2020,"NM","03","H0NM03201"," ALEXIS M","JOHNSON",0,"R",131166,317448,FALSE
2020,"NV","01","H8NV03036"," DINA","TITUS",1,"D",137868,223213,FALSE
2020,"NV","01","H8NV01261"," JOYCE","BENTLEY",0,"R",74490,223213,FALSE
2020,"NV","02","H0NV02209"," PATRICIA GERALDENE MS.","ACKERMAN",0,"D",155780,382673,FALSE
2020,"NV","02","H2NV02395"," MARK EUGENE","AMODEI",1,"R",216078,382673,FALSE
2020,"NV","03","H0NV03132"," DAN","RODIMER",0,"R",190975,417252,FALSE
2020,"NV","03","H6NV04020"," SUSIE","LEE",1,"D",203421,417252,FALSE
2020,"NV","04","H0NV04015"," JIM","MARCHANT",0,"R",152284,332469,FALSE
2020,"NV","04","H2NV04011"," STEVEN ALEXZANDER","HORSFORD",1,"D",168457,332469,FALSE
2020,"NY","01","H8NY01148"," LEE MICHAEL","ZELDIN",1,"R",175775,370441,FALSE
2020,"NY","01","H0NY01186"," NANCY","GOROFF",0,"D",149724,370441,FALSE
2020,"NY","02","H0NY02192"," JACQUELINE","GORDON",0,"D",144737,358439,FALSE
2020,"NY","02","H0NY02234"," ANDREW","GARBARINO",0,"R",158130,358439,FALSE
2020,"NY","03","H0NY03083"," GEORGE ANTHONY","DEVOLDER-SANTOS",0,"R",147437,398701,FALSE
2020,"NY","03","H6NY03247"," THOMAS","SUOZZI",1,"D",195927,398701,FALSE
2020,"NY","04","H4NY04075"," KATHLEEN","RICE",1,"D",199762,385015,FALSE
2020,"NY","04","H0NY04156"," DOUGLAS","TUMAN",0,"R",139559,385015,FALSE
2020,"NY","05","H8NY06048"," GREGORY W.","MEEKS",1,"D",229125,277909,FALSE
2020,"NY","06","H0NY06086"," THOMAS","ZMICH",0,"R",67735,249493,FALSE
2020,"NY","06","H2NY06116"," GRACE","MENG",1,"D",144149,249493,FALSE
2020,"NY","07","H2NY00010"," NYDIA M.","VELAZQUEZ",1,"D",156889,235169,FALSE
2020,"NY","07","H0NY07118"," BRIAN W","KELLY",0,"R",29404,235169,FALSE
2020,"NY","08","H2NY10092"," HAKEEM","JEFFRIES",1,"D",207111,285735,FALSE
2020,"NY","08","H0NY08108"," GARFIELD H","WALLACE",0,"R",39124,285735,FALSE
2020,"NY","09","H0NY09122"," CONSTANTINE","JEAN-PIERRE",0,"R",40110,287412,FALSE
2020,"NY","09","H4NY11138"," YVETTE  D.","CLARKE",1,"D",195758,287412,FALSE
2020,"NY","10","H2NY17071"," JERROLD L.","NADLER",1,"D",181215,289130,FALSE
2020,"NY","10","H0NY10112"," CATHY","BERNSTEIN",0,"R",61045,289130,FALSE
2020,"NY","11","H0NY11078"," NICOLE","MALLIOTAKIS",0,"R",143420,301351,FALSE
2020,"NY","11","H8NY11113"," MAX","ROSE",1,"D",134625,301351,FALSE
2020,"NY","12","H0NY12209"," CARLOS","SANTIAGO-CANO",0,"R",49157,336079,FALSE
2020,"NY","12","H2NY14037"," CAROLYN B.","MALONEY",1,"D",265172,336079,FALSE
2020,"NY","13","H0NY13165"," LOVELYNN","GWINN",0,"R",19829,267236,FALSE
2020,"NY","13","H2NY13096"," ADRIANO","ESPAILLAT",1,"D",202916,267236,FALSE
2020,"NY","14","H0NY14296"," JOHN C.","CUMMINGS",0,"R",52477,223611,FALSE
2020,"NY","14","H8NY15148"," ALEXANDRIA","OCASIO-CORTEZ",1,"D",152661,223611,FALSE
2020,"NY","15","H0NY15160"," RITCHIE JOHN","TORRES",0,"D",169533,200205,FALSE
2020,"NY","15","H0NY15202"," PATRICK","DELICES",0,"R",18984,200205,FALSE
2020,"NY","16","H0NY16143"," JAMAAL","BOWMAN",0,"D",218471,266060,FALSE
2020,"NY","17",NA,NA,"SCHULMAN",NA,"R",117307,344641,FALSE
2020,"NY","17","H0NY17174"," MONDAIRE","JONES",0,"D",183975,344641,FALSE
2020,"NY","18","H2NY22139"," SEAN PATRICK","MALONEY",1,"D",170899,356173,FALSE
2020,"NY","18","H0NY18172"," CHELE CHIAVACCI","FARLEY",0,"R",128568,356173,FALSE
2020,"NY","19","H8NY19181"," ANTONIO","DELGADO",1,"D",168281,370433,FALSE
2020,"NY","19",NA,NA,"WATER",NA,"R",151475,370433,FALSE
2020,"NY","20","H8NY21203"," PAUL DAVID","TONKO",1,"D",194071,369372,FALSE
2020,"NY","20","H0NY20111"," ELIZABETH L","JOY",0,"R",120839,369372,FALSE
2020,"NY","21","H4NY21079"," ELISE M.","STEFANIK",1,"R",169679,325789,FALSE
2020,"NY","21","H8NY21245"," TEDRA","COBB",0,"D",122419,325789,FALSE
2020,"NY","22","H4NY22051"," CLAUDIA","TENNEY",0,"R",143291,326568,FALSE
2020,"NY","22","H8NY22151"," ANTHONY","BRINDISI",1,"D",138898,326568,FALSE
2020,"NY","23","H8NY23183"," TRACY","MITRANO",0,"D",116062,324015,FALSE
2020,"NY","23","H0NY29054"," THOMAS W","REED",1,"R",161830,324015,FALSE
2020,"NY","24","H4NY24073"," JOHN M","KATKO",1,"R",156025,352139,FALSE
2020,"NY","24","H8NY24090"," DANA","BALTER",0,"D",147638,352139,FALSE
2020,"NY","25","H0NY25094"," GEORGE MR.","MITRIS",0,"R",115940,367377,FALSE
2020,"NY","25","H8NY25105"," JOSEPH D","MORELLE",1,"D",187503,367377,FALSE
2020,"NY","26","H0NY26084"," RICKY THOMAS SR","DONOVAN",0,"R",91687,337745,FALSE
2020,"NY","26","H4NY27076"," BRIAN","HIGGINS",1,"D",202315,337745,FALSE
2020,"NY","27","H8NY27176"," NATHAN","MCMURRAY",0,"D",136783,398191,FALSE
2020,"NY","27","H0NY27090"," CHRISTOPHER L.","JACOBS",1,"R",192756,398191,FALSE
2020,"OH","01","H8OH01043"," STEVE","CHABOT",1,"R",199560,385285,FALSE
2020,"OH","01","H0OH01099"," KATE","SCHRODER",0,"D",172022,385285,FALSE
2020,"OH","02","H0OH02139"," JAIME","CASTLE",0,"D",146781,377248,FALSE
2020,"OH","02","H2OH02085"," BRAD DR.","WENSTRUP",1,"R",230430,377248,FALSE
2020,"OH","03","H0OH03111"," MARK FRANCIS","RICHARDSON",0,"R",93569,321092,FALSE
2020,"OH","03","H2OH03125"," JOYCE","BEATTY",1,"D",227420,321092,FALSE
2020,"OH","04","H6OH04082"," JAMES D.","JORDAN",1,"R",235875,347626,FALSE
2020,"OH","04","H0OH04093"," SHANNON","FRESHOUR",0,"D",101897,347626,FALSE
2020,"OH","05","H0OH05074"," NICK","RUBANDO",0,"D",120962,377981,FALSE
2020,"OH","05","H8OH05036"," ROBERT EDWARD","LATTA",1,"R",257019,377981,FALSE
2020,"OH","06","H8OH06133"," SHAWNA","ROBERTS",0,"D",85661,334791,FALSE
2020,"OH","06","H0OH06189"," BILL","JOHNSON",1,"R",249130,334791,FALSE
2020,"OH","07","H0OH07153"," QUENTIN","POTTER",0,"D",102271,350549,FALSE
2020,"OH","07","H0OH18077"," ROBERT","GIBBS",1,"R",236607,350549,FALSE
2020,"OH","08","H8OH08097"," VANESSA L. DR.","ENOCH",0,"D",110766,357157,FALSE
2020,"OH","08","H6OH08315"," WARREN","DAVIDSON",1,"R",246277,357157,FALSE
2020,"OH","09","H0OH09167"," ROBERT MARION","WEBER",0,"R",111385,301752,FALSE
2020,"OH","09","H2OH09031"," MARCY HON.","KAPTUR",1,"D",190328,301752,FALSE
2020,"OH","10","H0OH10116"," DESIREE","TIMS",0,"D",151976,364948,FALSE
2020,"OH","10","H2OH03067"," MICHAEL R","TURNER",1,"R",212972,364948,FALSE
2020,"OH","11","H0OH11098"," LAVERNE","GORE",0,"R",60323,302421,FALSE
2020,"OH","11","H8OH11141"," MARCIA L.","FUDGE",1,"D",242098,302421,FALSE
2020,"OH","12","H8OH12180"," WILLIAM TROY","BALDERSON",1,"R",241790,437672,FALSE
2020,"OH","12","H0OH12179"," ALAINA","SHEARER",0,"D",182847,437672,FALSE
2020,"OH","13","H8OH16108"," CHRISTINA","HAGAN",0,"R",148648,330801,FALSE
2020,"OH","13","H2OH17109"," TIMOTHY","RYAN",1,"D",173631,330801,FALSE
2020,"OH","14","H0OH14084"," HILLARY O'CONNOR","MUERI",0,"D",158586,397450,FALSE
2020,"OH","14","H2OH14064"," DAVID P","JOYCE",1,"R",238864,397450,FALSE
2020,"OH","15","H0OH15149"," JOEL III","NEWBY",0,"D",140183,383361,FALSE
2020,"OH","15","H8OH15076"," STEVE MR.","STIVERS",1,"R",243103,383361,FALSE
2020,"OH","16","H8OH16090"," AARON PAUL","GODFREY",0,"D",144071,391406,FALSE
2020,"OH","16","H8OH16124"," ANTHONY E","GONZALEZ",1,"R",247335,391406,FALSE
2020,"OK","01","H8OK01157"," KEVIN","HERN",1,"R",213700,335471,FALSE
2020,"OK","01","H0OK01147"," KOJO","ASAMOA-CAESAR",0,"D",109641,335471,FALSE
2020,"OK","02","H2OK02083"," MARKWAYNE MR.","MULLIN",1,"R",216511,288527,FALSE
2020,"OK","02","H0OK02210"," DANYELL","LANIER",0,"D",63472,288527,FALSE
2020,"OK","03","H4OK06056"," FRANK D.","LUCAS",1,"R",242677,309178,FALSE
2020,"OK","03","H0OK03093"," ZOE ANN MRS","MIDYETT",0,"D",66501,309178,FALSE
2020,"OK","04","H2OK04055"," TOM","COLE",1,"R",213096,314358,FALSE
2020,"OK","04","H8OK04094"," MARY","BRANNON",0,"D",90459,314358,FALSE
2020,"OK","05","H8OK05109"," KENDRA","HORN",1,"D",145658,303849,FALSE
2020,"OK","05","H0OK05205"," STEPHANIE","BICE",0,"R",158191,303849,FALSE
2020,"OR","01","H0OR01194"," CHRIS C MR.","CHRISTENSEN",0,"R",161928,459899,FALSE
2020,"OR","01","H2OR01133"," SUZANNE","BONAMICI",1,"D",297071,459899,FALSE
2020,"OR","02","H0OR02267"," ALEX","SPENSER",0,"D",168881,457433,FALSE
2020,"OR","02","H0OR02127"," CLIFF","BENTZ",0,"R",273835,457433,FALSE
2020,"OR","03","H6OR03064"," EARL","BLUMENAUER",1,"D",343574,470506,FALSE
2020,"OR","03","H0OR03174"," JOANNA","HARBOUR",0,"R",110570,470506,FALSE
2020,"OR","04","H6OR04047"," PETER A","DEFAZIO",1,"D",240950,467705,FALSE
2020,"OR","04","H0OR04107"," ALEK","SKARLATOS",0,"R",216081,467705,FALSE
2020,"OR","05","H8OR05107"," KURT","SCHRADER",1,"D",234863,452646,FALSE
2020,"OR","05","H0OR05104"," AMY RYAN","COURSER",0,"R",204372,452646,FALSE
2020,"PA","01","H0PA01325"," CHRISTINA","FINELLO",0,"D",191875,441679,FALSE
2020,"PA","01","H6PA08277"," BRIAN","FITZPATRICK",1,"R",249804,441679,FALSE
2020,"PA","02","H8PA02110"," DAVID","TORRES",0,"R",75022,273162,FALSE
2020,"PA","02","H4PA13199"," BRENDAN F","BOYLE",1,"D",198140,273162,FALSE
2020,"PA","03","H6PA02171"," DWIGHT","EVANS",1,"D",341708,375379,FALSE
2020,"PA","03","H0PA03347"," MICHAEL","HARVEY",0,"R",33671,375379,FALSE
2020,"PA","04","H8PA04116"," MADELEINE","DEAN",1,"D",264637,444563,FALSE
2020,"PA","04","H0PA04279"," KATHY","BARNETTE",0,"R",179926,444563,FALSE
2020,"PA","05","H8PA07200"," MARY GAY","SCANLON",1,"D",255743,395295,FALSE
2020,"PA","05","H0PA05094"," DASHA","PRUETT",0,"R",139552,395295,FALSE
2020,"PA","06","H8PA06087"," CHRISSY","HOULAHAN",1,"D",226440,403966,FALSE
2020,"PA","06","H0PA06167"," JOHN MR.","EMMONS",0,"R",177526,403966,FALSE
2020,"PA","07","H0PA07132"," LISA","SCHELLER",0,"R",181407,376882,FALSE
2020,"PA","07","H8PA15229"," SUSAN","WILD",1,"D",195475,376882,FALSE
2020,"PA","08","H2PA17079"," MATTHEW A.","CARTWRIGHT",1,"D",178004,343787,FALSE
2020,"PA","08","H0PA08221"," JIM","BOGNET",0,"R",165783,343787,FALSE
2020,"PA","09","H6PA16338"," GARY","WEGMAN",0,"D",118266,381254,FALSE
2020,"PA","09","H8PA10147"," DANIEL","MEUSER",1,"R",262988,381254,FALSE
2020,"PA","10","H0PA10110"," EUGENE","DEPASQUALE",0,"D",182938,391834,FALSE
2020,"PA","10","H2PA04135"," SCOTT","PERRY",1,"R",208896,391834,FALSE
2020,"PA","11","H0PA11183"," SARAH","HAMMOND",0,"D",141325,383240,FALSE
2020,"PA","11","H6PA16320"," LLOYD K.","SMUCKER",1,"R",241915,383240,FALSE
2020,"PA","12","H0PA12199"," LEE","GRIFFIN",0,"D",99199,340234,FALSE
2020,"PA","12","H0PA12181"," FRED","KELLER",1,"R",241035,340234,FALSE
2020,"PA","13","H0PA13114"," TODD","ROWLEY",0,"D",96612,364401,FALSE
2020,"PA","13","H8PA13125"," JOHN","JOYCE",1,"R",267789,364401,FALSE
2020,"PA","14","H0PA14138"," WILLIAM A MR. III","MARX",0,"D",131895,373583,FALSE
2020,"PA","14","H8PA18199"," GUY MR.","RESCHENTHALER",1,"R",241688,373583,FALSE
2020,"PA","15","H0PA15127"," ROBERT","WILLIAMS",0,"D",92156,347214,FALSE
2020,"PA","15","H8PA05071"," GLENN MR.","THOMPSON",1,"R",255058,347214,FALSE
2020,"PA","16","H0PA16034"," KRISTY","GNIBUS",0,"D",143962,354050,FALSE
2020,"PA","16","H0PA03271"," GEORGE J JR","KELLY",1,"R",210088,354050,FALSE
2020,"PA","17","H8PA18181"," CONOR","LAMB",1,"D",222253,434537,FALSE
2020,"PA","17","H0PA17115"," RICHARD SEAN","PARNELL",0,"R",212284,434537,FALSE
2020,"PA","18","H4PA18131"," MICHAEL","DOYLE",1,"D",266084,384247,FALSE
2020,"PA","18","H0PA18113"," LUKE","NEGRON",0,"R",118163,384247,FALSE
2020,"RI","01","H0RI01073"," DAVID N","CICILLINE",1,"D",158550,223860,FALSE
2020,"RI","02","H0RI02139"," JAMES R HONORABLE","LANGEVIN",1,"D",154086,264557,FALSE
2020,"RI","02","H0RI02287"," BOB","LANCIA",0,"R",109894,264557,FALSE
2020,"SC","01","H8SC01116"," JOE","CUNNINGHAM",1,"D",210627,427111,FALSE
2020,"SC","01","H0SC01394"," NANCY","MACE",0,"R",216042,427111,FALSE
2020,"SC","02","H0SC02061"," ADAIR FORD","BOROUGHS",0,"D",155118,364215,FALSE
2020,"SC","02","H2SC02059"," JOE THE HON.","WILSON",1,"R",202715,364215,FALSE
2020,"SC","03","H4SC03111"," HOSEA N","CLEVELAND",0,"D",95712,333564,FALSE
2020,"SC","03","H0SC03077"," JEFFREY D MR.","DUNCAN",1,"R",237544,333564,FALSE
2020,"SC","04","H0SC04281"," KIMBERLY","NELSON",0,"D",133023,360550,FALSE
2020,"SC","04","H8SC04250"," WILLIAM R IV","TIMMONS",1,"R",222126,360550,FALSE
2020,"SC","05","H8SC05158"," RALPH W. JR.","NORMAN",1,"R",220006,366258,FALSE
2020,"SC","05","H0SC05056"," MAURICUS","BROWN",0,"D",145979,366258,FALSE
2020,"SC","06","H2SC02042"," JAMES E.","CLYBURN",1,"D",197477,289653,FALSE
2020,"SC","06","H0SC06237"," JOHN","MCCOLLUM",0,"R",89258,289653,FALSE
2020,"SC","07","H0SC07029"," MELISSA WARD","WATSON",0,"D",138863,364091,FALSE
2020,"SC","07","H2SC07066"," TOM","RICE",1,"R",224993,364091,FALSE
2020,"SD","01","H8SD01055"," DUSTY","JOHNSON",1,"R",321984,397732,FALSE
2020,"TN","01","H0TN01092"," BLAIR NICOLE","WALSINGHAM",0,"D",68617,305423,FALSE
2020,"TN","01","H0TN01118"," DIANA","HARSHBARGER",0,"R",228181,305423,FALSE
2020,"TN","02","H8TN02176"," RENEE","HOYOS",0,"D",109684,353197,FALSE
2020,"TN","02","H8TN02119"," TIM","BURCHETT",1,"R",238907,353197,FALSE
2020,"TN","03","H0TN03452"," MEG","GORMAN",0,"D",97687,320299,FALSE
2020,"TN","03","H0TN03254"," CHARLES J","FLEISCHMANN",1,"R",215571,320299,FALSE
2020,"TN","04","H8TN04107"," CHRISTOPHER JOLLY","HALE",0,"D",111908,335710,FALSE
2020,"TN","04","H0TN04195"," SCOTT HON.","DESJARLAIS",1,"R",223802,335710,FALSE
2020,"TN","05","H2TN05131"," JAMES H.S.","COOPER",1,"D",252155,252169,FALSE
2020,"TN","06","H8TN06169"," CHRISTOPHER MARTIN","FINLEY",0,"D",83852,349578,FALSE
2020,"TN","06","H8TN06094"," JOHN W.","ROSE",1,"R",257572,349578,FALSE
2020,"TN","07","H0TN07255"," KIRAN","SREEPADA",0,"D",95839,350635,FALSE
2020,"TN","07","H8TN07076"," MARK DR.","GREEN",1,"R",245188,350635,FALSE
2020,"TN","08",NA,NA,"PEARSON",NA,"D",97890,331853,FALSE
2020,"TN","08","H2TN07103"," DAVID","KUSTOFF",1,"R",227216,331853,FALSE
2020,"TN","09","H6TN09068"," STEPHEN IRA","COHEN",1,"D",187905,242880,FALSE
2020,"TN","09",NA,NA,"BERGMANN",NA,"R",48818,242880,FALSE
2020,"TX","01","H0TX01108"," HANK","GILBERT",0,"D",83016,302742,FALSE
2020,"TX","01","H4TX04039"," LOUIS B. MR. JR.","GOHMERT",1,"R",219726,302742,FALSE
2020,"TX","02","H0TX02106"," SIMA JANDAGHI","LADJEVARDIAN",0,"D",148374,346726,FALSE
2020,"TX","02","H8TX02166"," DANIEL","CRENSHAW",1,"R",192828,346726,FALSE
2020,"TX","03","H0TX03120"," HELANE LULU SAWSAN","SEIKALY",0,"D",179458,418591,FALSE
2020,"TX","03","H8TX03123"," NICHOLAS V.","TAYLOR",1,"R",230512,418591,FALSE
2020,"TX","04","H0TX04151"," RUSSELL","FOSTER",0,"D",76326,337803,FALSE
2020,"TX","04","H0TX04219"," PATRICK","FALLON",0,"R",253837,337803,FALSE
2020,"TX","05","H8TX05144"," LANCE","GOODEN",1,"R",173836,280413,FALSE
2020,"TX","05","H0TX05109"," CAROLYN","SALTER",0,"D",100743,280413,FALSE
2020,"TX","06","H0TX06099"," STEPHEN","DANIEL",0,"D",149530,339992,FALSE
2020,"TX","06","H8TX06233"," RON","WRIGHT",1,"R",179507,339992,FALSE
2020,"TX","07","H8TX07140"," ELIZABETH","FLETCHER",1,"D",159529,314125,FALSE
2020,"TX","07","H0TX07170"," WESLEY","HUNT",0,"R",149054,314125,FALSE
2020,"TX","08","H0TX08129"," ELIZABETH","HERNANDEZ",0,"D",97409,382471,FALSE
2020,"TX","08","H6TX08100"," KEVIN","BRADY",1,"R",277327,382471,FALSE
2020,"TX","09","H4TX09095"," ALEXANDER","GREEN",1,"D",172938,229107,FALSE
2020,"TX","09","H0TX09176"," JOHNNY MARK DR.","TEAGUE",0,"R",49575,229107,FALSE
2020,"TX","10","H8TX10110"," MICHAEL","SIEGEL",0,"D",187686,413894,FALSE
2020,"TX","10","H4TX10093"," MICHAEL","MCCAUL",1,"R",217216,413894,FALSE
2020,"TX","11","H0TX11230"," AUGUST LEE II","PFLUGER",0,"R",232568,291773,FALSE
2020,"TX","11","H0TX11198"," JON MARK MR.","HOGG",0,"D",53394,291773,FALSE
2020,"TX","12","H0TX12238"," LISA RENEA DR.","WELCH",0,"D",121250,367021,FALSE
2020,"TX","12","H6TX12060"," KAY","GRANGER",1,"R",233853,367021,FALSE
2020,"TX","13","H0TX13152"," GUS LUIS","TRUJILLO",0,"D",50477,273508,FALSE
2020,"TX","13","H0TX13228"," RONNY LYNN","JACKSON",0,"R",217124,273508,FALSE
2020,"TX","14","H8TX14120"," ADRIENNE","BELL",0,"D",118574,309115,FALSE
2020,"TX","14","H2TX14149"," RANDY","WEBER",1,"R",190541,309115,FALSE
2020,"TX","15","H6TX15162"," VICENTE","GONZALEZ",1,"D",115605,228917,FALSE
2020,"TX","15",NA,NA,"CRUZ-HERNANDEZ",NA,"R",109017,228917,FALSE
2020,"TX","16","H0TX16106"," IRENE","ARMENDARIZ-JACKSON",0,"R",84006,238114,FALSE
2020,"TX","16","H8TX16109"," VERONICA","ESCOBAR",1,"D",154108,238114,FALSE
2020,"TX","17","H8TX17149"," RICHARD","KENNEDY",0,"D",125565,306873,FALSE
2020,"TX","17","H2TX03126"," PETE","SESSIONS",0,"R",171390,306873,FALSE
2020,"TX","18","H4TX18054"," SHEILA JACKSON","LEE",1,"D",180952,246895,FALSE
2020,"TX","18","H0TX18292"," WENDELL","CHAMPION",0,"R",58033,246895,FALSE
2020,"TX","19","H0TX19068"," THOMAS W","WATSON",0,"D",60583,265052,FALSE
2020,"TX","19","H6TX19099"," JODEY COOK","ARRINGTON",1,"R",198198,265052,FALSE
2020,"TX","20","H2TX35011"," JOAQUIN","CASTRO",1,"D",175078,270723,FALSE
2020,"TX","20","H8TX21331"," MAURO EVERETT MR.","GARZA",0,"R",89628,270723,FALSE
2020,"TX","21","H0TX21148"," WENDY","DAVIS",0,"D",205780,453750,FALSE
